Metadata_data_name	Metadata_Predicted_Class	Metadata_Phenotypic_Value	UMAP0	UMAP1
mitocheck	Prometaphase	1.0	0.30989334	-0.6602927
mitocheck	Prometaphase	1.0	-0.7617837	3.3919451
mitocheck	Prometaphase	1.0	-1.9753008	0.4836425
mitocheck	Prometaphase	1.0	1.9189475	2.319827
mitocheck	Prometaphase	1.0	-1.5320325	0.9878152
mitocheck	Prometaphase	1.0	-1.1770378	0.15594748
mitocheck	Prometaphase	1.0	0.75830424	0.16713421
mitocheck	Prometaphase	1.0	-1.6749957	1.0887519
mitocheck	Prometaphase	1.0	2.2345235	-0.642427
mitocheck	Prometaphase	1.0	-0.23610912	-1.7899077
mitocheck	Prometaphase	1.0	1.8389919	2.3655112
mitocheck	Prometaphase	1.0	0.20793228	3.468963
mitocheck	Prometaphase	1.0	-1.9548388	1.1278906
mitocheck	Prometaphase	1.0	-0.95517933	-1.1215352
mitocheck	Prometaphase	1.0	-0.0021433085	0.72645026
mitocheck	Prometaphase	1.0	-0.020379534	-1.159809
mitocheck	Prometaphase	1.0	-1.1495581	-0.40421003
mitocheck	Prometaphase	1.0	-1.3824996	2.0511887
mitocheck	Prometaphase	1.0	-0.887814	-0.4194785
mitocheck	Prometaphase	1.0	-1.3731364	0.31812507
mitocheck	Prometaphase	1.0	-1.1778814	1.0493494
mitocheck	Prometaphase	1.0	0.51447713	-0.24101876
mitocheck	Prometaphase	1.0	0.63981515	0.26767007
mitocheck	Prometaphase	1.0	-1.7834537	2.3314402
mitocheck	Prometaphase	1.0	-0.145549	5.007385
mitocheck	Prometaphase	1.0	1.2899761	3.3807259
mitocheck	Prometaphase	1.0	-1.1255635	1.9558403
mitocheck	Prometaphase	1.0	-0.93268615	-0.789202
mitocheck	Prometaphase	1.0	-1.5211427	1.540482
mitocheck	Prometaphase	1.0	-1.8966507	1.8403766
mitocheck	Prometaphase	1.0	-1.0306506	0.08905523
mitocheck	Prometaphase	1.0	-1.3855698	0.6627327
mitocheck	Prometaphase	1.0	0.6507581	-0.3915943
mitocheck	Prometaphase	1.0	1.5829358	6.4732666
mitocheck	Prometaphase	1.0	-0.3300944	5.349946
mitocheck	Prometaphase	1.0	0.46074486	1.4553751
mitocheck	Prometaphase	1.0	-1.0954787	1.1906669
mitocheck	Prometaphase	1.0	-0.76585716	-0.17427598
mitocheck	Prometaphase	1.0	1.2675934	0.568499
mitocheck	Prometaphase	1.0	1.5190175	1.4072382
mitocheck	Prometaphase	1.0	-1.242737	0.8674858
mitocheck	Prometaphase	1.0	2.8321807	3.5571475
mitocheck	Prometaphase	1.0	-1.5446069	0.65202564
mitocheck	Prometaphase	1.0	-0.079746105	3.7187827
mitocheck	Prometaphase	1.0	1.4030946	-0.43704417
mitocheck	Prometaphase	1.0	0.29900554	-1.197309
mitocheck	Prometaphase	1.0	0.79812735	-0.48890525
mitocheck	Prometaphase	1.0	-0.5801611	0.46868578
mitocheck	Prometaphase	1.0	-1.6787069	1.743033
mitocheck	Prometaphase	1.0	0.5259532	0.36850372
mitocheck	Prometaphase	1.0	-2.6170452	3.1376004
mitocheck	Prometaphase	1.0	-1.7756463	0.4660811
mitocheck	Prometaphase	1.0	-0.38355878	2.1299574
mitocheck	Prometaphase	1.0	-1.1942095	1.2397934
mitocheck	Prometaphase	1.0	2.5269074	6.2894173
mitocheck	Prometaphase	1.0	1.5592002	0.16681461
mitocheck	Prometaphase	1.0	1.209981	-0.03199201
mitocheck	Prometaphase	1.0	-1.1227643	0.09560538
mitocheck	Prometaphase	1.0	0.4339889	-1.8581975
mitocheck	Prometaphase	1.0	1.6724358	1.2454494
mitocheck	Prometaphase	1.0	-0.5093392	1.4779571
mitocheck	Prometaphase	1.0	-0.73173183	-1.2737585
mitocheck	Prometaphase	1.0	0.6678932	-2.0704048
mitocheck	Prometaphase	1.0	2.8292603	4.629892
mitocheck	Prometaphase	1.0	-0.95644397	0.9552055
mitocheck	Prometaphase	1.0	-0.38212562	0.6063847
mitocheck	Prometaphase	1.0	-0.87178004	0.04624446
mitocheck	Prometaphase	1.0	0.20392734	-0.76291555
mitocheck	Prometaphase	1.0	0.27159888	-0.78734696
mitocheck	Prometaphase	1.0	2.3418837	7.321316
mitocheck	Prometaphase	1.0	-1.2733377	1.7027538
mitocheck	Prometaphase	1.0	-0.81177926	0.2340468
mitocheck	Prometaphase	1.0	2.5761724	6.9992785
mitocheck	Prometaphase	1.0	2.9535062	5.2623763
mitocheck	Prometaphase	1.0	-0.25517088	-1.5042614
mitocheck	Prometaphase	1.0	-0.70646995	1.4449667
mitocheck	Prometaphase	1.0	-0.16303574	-0.98986864
mitocheck	Prometaphase	1.0	1.9722676	3.6195517
mitocheck	Prometaphase	1.0	0.23200876	-0.5524396
mitocheck	Prometaphase	1.0	1.7594427	7.2350135
mitocheck	Prometaphase	1.0	0.6715994	4.850752
mitocheck	Prometaphase	1.0	-0.9764105	1.0775431
mitocheck	Prometaphase	1.0	2.7051098	6.442344
mitocheck	Prometaphase	1.0	-0.22517765	0.17242545
mitocheck	Prometaphase	1.0	-0.16363189	1.2708006
mitocheck	Prometaphase	1.0	2.081809	7.5484633
mitocheck	Prometaphase	1.0	2.5680141	4.6446314
mitocheck	Prometaphase	1.0	0.25209543	-0.5817983
mitocheck	Prometaphase	1.0	3.3700442	5.744981
mitocheck	Prometaphase	1.0	2.8517435	6.4097295
mitocheck	Prometaphase	1.0	-0.20842116	-1.157281
mitocheck	Prometaphase	1.0	-0.31528747	1.1175615
mitocheck	Prometaphase	1.0	-0.75326985	-1.6772215
mitocheck	Prometaphase	1.0	0.36941478	0.060093276
mitocheck	Prometaphase	1.0	-0.90104234	-0.5377063
mitocheck	Prometaphase	1.0	-0.88737965	-0.8956823
mitocheck	Prometaphase	1.0	-0.46980986	-1.7414626
mitocheck	Prometaphase	1.0	-0.51199883	-1.2823333
mitocheck	Prometaphase	1.0	-0.78598106	-1.0536197
mitocheck	Prometaphase	1.0	-1.2627515	0.956036
mitocheck	Prometaphase	1.0	-0.50230294	-0.6303041
mitocheck	Prometaphase	1.0	-2.368676	2.1685822
mitocheck	Prometaphase	1.0	-0.74106205	-1.9500383
mitocheck	Prometaphase	1.0	-0.7213771	-0.95652145
mitocheck	Prometaphase	1.0	-0.69889283	-0.9091884
mitocheck	Prometaphase	1.0	-0.8538283	-0.61070114
mitocheck	Prometaphase	1.0	-0.6739365	-1.4379115
mitocheck	Prometaphase	1.0	0.34533957	1.191102
mitocheck	Prometaphase	1.0	-0.21159044	-1.7334472
mitocheck	Prometaphase	1.0	-0.6874051	1.2381859
mitocheck	Prometaphase	1.0	0.8434499	8.922307
mitocheck	Prometaphase	1.0	-0.6403856	1.2641312
mitocheck	Prometaphase	1.0	-2.4905684	3.8487537
mitocheck	Prometaphase	1.0	-1.1828033	1.1179736
mitocheck	Prometaphase	1.0	-0.9881589	3.3689895
mitocheck	Prometaphase	1.0	0.26794323	-0.22821465
mitocheck	Prometaphase	1.0	-0.8236987	1.9340028
mitocheck	Prometaphase	1.0	-1.3123822	5.562378
mitocheck	Prometaphase	1.0	-0.19981767	1.1828092
mitocheck	Prometaphase	1.0	-1.7729743	1.0391989
mitocheck	Prometaphase	1.0	-0.8636515	-0.75198627
mitocheck	Prometaphase	1.0	-0.9893242	4.340611
mitocheck	Prometaphase	1.0	-1.4938205	2.9534945
mitocheck	Prometaphase	1.0	0.111669295	1.2847407
mitocheck	Prometaphase	1.0	-0.97262746	-0.1910196
mitocheck	Prometaphase	1.0	-1.4806843	1.9958043
mitocheck	Prometaphase	1.0	1.0989852	0.07656612
mitocheck	Prometaphase	1.0	-1.3619351	3.2877984
mitocheck	Prometaphase	1.0	0.4581461	1.5708572
mitocheck	Prometaphase	1.0	-1.1153684	4.6738963
mitocheck	Prometaphase	1.0	0.49077517	1.4924276
mitocheck	Prometaphase	1.0	-0.22747403	4.083291
mitocheck	Prometaphase	1.0	0.757008	-2.2039337
mitocheck	Prometaphase	1.0	-1.3469757	1.0538864
mitocheck	Prometaphase	1.0	-0.034033217	1.4949822
mitocheck	Prometaphase	1.0	-0.028056404	-0.64786386
mitocheck	Prometaphase	1.0	-1.7495185	1.4007511
mitocheck	Prometaphase	1.0	-1.6047046	0.8252985
mitocheck	Prometaphase	1.0	-0.23881783	1.1481981
mitocheck	Prometaphase	1.0	-0.6161226	2.6752684
mitocheck	Prometaphase	1.0	-2.189503	1.1206875
mitocheck	Prometaphase	1.0	-0.9670755	1.3537632
mitocheck	Prometaphase	1.0	-0.59240013	1.6655476
mitocheck	Prometaphase	1.0	0.27931407	2.5126157
mitocheck	Prometaphase	1.0	-0.932754	4.100212
mitocheck	Prometaphase	1.0	-1.4364156	1.4781651
mitocheck	Prometaphase	1.0	-1.1367704	1.0994942
mitocheck	Prometaphase	1.0	-1.4800011	5.7211814
mitocheck	Prometaphase	1.0	0.50015545	0.25556266
mitocheck	Prometaphase	1.0	0.5277375	2.266259
mitocheck	Prometaphase	1.0	0.40663576	2.1831279
mitocheck	Prometaphase	1.0	-1.4552646	3.4162695
mitocheck	Prometaphase	1.0	-1.8417659	1.1732378
mitocheck	Prometaphase	1.0	-0.69143945	2.8543737
mitocheck	Prometaphase	1.0	1.0841615	-2.0372508
mitocheck	Prometaphase	1.0	-0.10467417	1.1511444
mitocheck	Prometaphase	1.0	-0.9383395	1.2666162
mitocheck	Prometaphase	1.0	1.4060616	-0.5614158
mitocheck	Prometaphase	1.0	-1.7708725	0.31866106
mitocheck	Prometaphase	1.0	0.91851735	1.1676016
mitocheck	Prometaphase	1.0	1.9384357	1.5952069
mitocheck	Prometaphase	1.0	0.20686942	-0.75809383
mitocheck	Prometaphase	1.0	-0.7640882	4.119662
mitocheck	Prometaphase	1.0	-0.6278902	6.031028
mitocheck	Prometaphase	1.0	-1.6942343	0.80104244
mitocheck	Prometaphase	1.0	1.275811	8.463574
mitocheck	Prometaphase	1.0	1.0411744	-0.16446976
mitocheck	Prometaphase	1.0	1.5091833	-0.58209187
mitocheck	Prometaphase	1.0	-0.49970266	0.69463545
mitocheck	Prometaphase	1.0	2.231924	8.703699
mitocheck	Prometaphase	1.0	0.7430512	9.4666605
mitocheck	Prometaphase	1.0	0.49545968	-1.0801045
mitocheck	Prometaphase	1.0	-0.8344377	-1.4444243
mitocheck	Prometaphase	1.0	-0.88832927	4.167919
mitocheck	Prometaphase	1.0	-0.22299246	-1.380052
mitocheck	Prometaphase	1.0	0.41619176	0.13601999
mitocheck	Prometaphase	1.0	0.4408106	-0.53902346
mitocheck	Prometaphase	1.0	-0.24802622	-0.9333909
mitocheck	Prometaphase	1.0	0.6705896	-1.878282
mitocheck	Prometaphase	1.0	1.3968704	-0.016051898
mitocheck	Prometaphase	1.0	-1.5234869	-0.3963113
mitocheck	Prometaphase	1.0	1.321365	-1.0913734
mitocheck	Prometaphase	1.0	-0.4060577	-0.92615205
mitocheck	Prometaphase	1.0	-0.50710154	0.44450295
mitocheck	Prometaphase	1.0	0.34130746	-0.7029376
mitocheck	Prometaphase	1.0	-1.4356562	0.5730605
mitocheck	Prometaphase	1.0	-1.1396053	-0.8021067
mitocheck	Prometaphase	1.0	-0.305928	-0.033486523
mitocheck	Prometaphase	1.0	-0.004281472	-0.96667147
mitocheck	Prometaphase	1.0	-2.0223064	1.978321
mitocheck	Prometaphase	1.0	-1.1537881	0.5490085
mitocheck	Prometaphase	1.0	-1.141045	-1.13939
mitocheck	Prometaphase	1.0	-0.19065091	-1.5936531
mitocheck	Prometaphase	1.0	-0.8146995	-0.6475429
mitocheck	Prometaphase	1.0	0.97427946	1.0467106
mitocheck	Prometaphase	1.0	-0.21530725	0.5961249
mitocheck	Prometaphase	1.0	-1.7388021	1.5607624
mitocheck	Prometaphase	1.0	-0.652648	1.4408762
mitocheck	Prometaphase	1.0	-0.69590455	-1.0602529
mitocheck	Prometaphase	1.0	-0.23680043	-1.5457394
mitocheck	Prometaphase	1.0	0.71665716	-0.7335676
mitocheck	Prometaphase	1.0	-0.41388988	-0.8696238
mitocheck	Prometaphase	1.0	-0.0826788	-1.8784925
mitocheck	Prometaphase	1.0	0.08439903	1.7430832
mitocheck	Prometaphase	1.0	-0.24299735	-0.46466556
mitocheck	Prometaphase	1.0	-0.85159683	-1.0039613
mitocheck	Prometaphase	1.0	-0.9810162	-0.8031554
mitocheck	Prometaphase	1.0	0.39492288	1.3581836
mitocheck	Prometaphase	1.0	-0.7501029	-1.2359315
mitocheck	Prometaphase	1.0	-1.0454097	-0.32457376
mitocheck	Prometaphase	1.0	-0.4556669	-2.1140802
mitocheck	Prometaphase	1.0	-1.3478506	0.16045882
mitocheck	Prometaphase	1.0	-1.0206239	-0.76629853
mitocheck	Prometaphase	1.0	-0.9706681	-1.612751
mitocheck	Prometaphase	1.0	-0.14001839	-0.8320764
mitocheck	Prometaphase	1.0	-1.4475119	1.3188632
mitocheck	Prometaphase	1.0	-1.0920613	-1.2700397
mitocheck	Prometaphase	1.0	-0.1952046	-1.0475985
mitocheck	Prometaphase	1.0	-0.42746675	-0.120774135
mitocheck	Prometaphase	1.0	-0.75735176	-0.12799524
mitocheck	Prometaphase	1.0	-0.86342806	0.67415273
mitocheck	Prometaphase	1.0	-1.0719104	-1.3087653
mitocheck	Prometaphase	1.0	-1.3056146	0.42946443
mitocheck	Prometaphase	1.0	-0.7163242	-1.3710134
mitocheck	Prometaphase	1.0	-1.1504972	-1.2578268
mitocheck	Prometaphase	1.0	0.25676438	1.3233609
mitocheck	Prometaphase	1.0	0.20981878	-0.36025652
mitocheck	Prometaphase	1.0	-0.8257646	-1.6815342
mitocheck	Prometaphase	1.0	-1.9701852	1.0378244
mitocheck	Prometaphase	1.0	-0.8662173	0.87228566
mitocheck	Prometaphase	1.0	-0.6662014	1.7334377
mitocheck	Prometaphase	1.0	-0.77853394	-0.60425687
mitocheck	Prometaphase	1.0	-0.81225306	-0.3292505
mitocheck	Prometaphase	1.0	-1.3340255	-0.31335264
mitocheck	Prometaphase	1.0	0.8375141	1.5926775
mitocheck	Prometaphase	1.0	-0.62072474	-1.3441722
mitocheck	Prometaphase	1.0	-0.40905973	-0.78084695
mitocheck	Prometaphase	1.0	-0.51772577	-1.1262441
mitocheck	Prometaphase	1.0	-0.5177073	-0.8460256
mitocheck	Prometaphase	1.0	-0.43481427	-0.30370533
mitocheck	Prometaphase	1.0	-0.9788603	2.5220206
mitocheck	Prometaphase	1.0	-1.1214112	-0.21737047
mitocheck	Prometaphase	1.0	-0.16639732	-1.7833502
mitocheck	Prometaphase	1.0	-0.74170303	1.8907808
mitocheck	Prometaphase	1.0	-0.5307825	-1.1433356
mitocheck	Prometaphase	1.0	-0.018763574	-1.2147844
mitocheck	Prometaphase	1.0	-1.2885499	2.675962
mitocheck	Prometaphase	1.0	-0.80023456	-1.4357092
mitocheck	Prometaphase	1.0	0.1759953	1.4182594
mitocheck	Prometaphase	1.0	-0.18609689	-2.234009
mitocheck	Prometaphase	1.0	-0.5775386	1.4198829
mitocheck	Prometaphase	1.0	1.3499756	3.3467393
mitocheck	Prometaphase	1.0	-0.58850485	-1.9331301
mitocheck	Prometaphase	1.0	-0.097994715	-0.87350625
mitocheck	Prometaphase	1.0	-0.15317583	-1.1051567
mitocheck	Prometaphase	1.0	-0.50338846	6.3638825
mitocheck	Prometaphase	1.0	-0.36494377	-0.22681755
mitocheck	Prometaphase	1.0	-1.9650203	2.2331915
mitocheck	Prometaphase	1.0	-1.062491	2.1814275
mitocheck	Prometaphase	1.0	0.04852252	0.07400985
mitocheck	Grape	1.0	-2.233007	3.1725445
mitocheck	Grape	1.0	1.082861	8.037612
mitocheck	Grape	1.0	0.94817007	6.9249096
mitocheck	Grape	1.0	-2.0755358	0.87008893
mitocheck	Grape	1.0	-3.6460266	3.4972663
mitocheck	Grape	1.0	-2.8021433	3.3785117
mitocheck	Grape	1.0	-3.282127	2.438133
mitocheck	Grape	1.0	2.0092828	9.529377
mitocheck	Grape	1.0	-2.893685	2.0871823
mitocheck	Grape	1.0	-3.230563	3.1180563
mitocheck	Grape	1.0	2.5119028	7.286118
mitocheck	Grape	1.0	1.152759	10.366738
mitocheck	Grape	1.0	-3.236929	3.8469448
mitocheck	Grape	1.0	1.3048542	9.481452
mitocheck	Grape	1.0	-1.3820307	3.1377664
mitocheck	Grape	1.0	1.2249484	10.239546
mitocheck	Grape	1.0	-1.9778721	3.5203602
mitocheck	Grape	1.0	-1.0276124	3.756663
mitocheck	Grape	1.0	1.7783334	9.590425
mitocheck	Grape	1.0	2.0431871	9.706094
mitocheck	Grape	1.0	0.6137605	9.987605
mitocheck	Grape	1.0	-2.4032485	4.431863
mitocheck	Grape	1.0	-3.0766373	3.0012238
mitocheck	Grape	1.0	1.2370226	9.922426
mitocheck	Grape	1.0	0.9417363	10.553856
mitocheck	Grape	1.0	-3.0600345	3.5870106
mitocheck	Grape	1.0	0.74062043	9.585424
mitocheck	Grape	1.0	-3.0724556	2.5397441
mitocheck	Grape	1.0	0.65544236	9.865826
mitocheck	Grape	1.0	-3.3668437	3.5757077
mitocheck	Grape	1.0	1.5562862	9.190594
mitocheck	Grape	1.0	0.9773785	9.944857
mitocheck	Grape	1.0	-3.3087502	3.7492633
mitocheck	Grape	1.0	-2.4011567	3.1298208
mitocheck	Grape	1.0	1.0986277	10.265946
mitocheck	Grape	1.0	-1.0417218	8.785549
mitocheck	Grape	1.0	-2.6747186	3.3148324
mitocheck	Grape	1.0	-2.3175573	1.2162622
mitocheck	Grape	1.0	0.45878878	9.533198
mitocheck	Grape	1.0	-2.7407482	2.4557076
mitocheck	Grape	1.0	1.9091984	9.36693
mitocheck	Grape	1.0	-2.7842493	1.9988077
mitocheck	Grape	1.0	-1.5299257	3.3325055
mitocheck	Grape	1.0	0.42706233	10.041563
mitocheck	Grape	1.0	-3.390309	2.653781
mitocheck	Grape	1.0	-2.229529	2.8312778
mitocheck	Grape	1.0	1.4229417	9.820288
mitocheck	Grape	1.0	-2.3997607	2.4570746
mitocheck	Grape	1.0	2.498597	7.2681785
mitocheck	Grape	1.0	-3.364007	3.7320037
mitocheck	Grape	1.0	-3.180768	3.390288
mitocheck	Grape	1.0	1.0484732	9.990191
mitocheck	Grape	1.0	-2.1388016	3.4722645
mitocheck	Grape	1.0	-2.9039452	2.4833047
mitocheck	Grape	1.0	2.1581361	8.142631
mitocheck	Grape	1.0	-1.7582211	5.1219473
mitocheck	Grape	1.0	1.4254051	6.6543145
mitocheck	Grape	1.0	-2.2744462	3.0417986
mitocheck	Grape	1.0	-2.8384204	3.4723203
mitocheck	Grape	1.0	1.120079	9.365547
mitocheck	Grape	1.0	1.1626977	10.494308
mitocheck	Grape	1.0	-2.2490973	2.9895341
