Metadata_data_name	Metadata_Predicted_Class	Metadata_Phenotypic_Value	UMAP0	UMAP1
mitocheck	Prometaphase	1.0	-1.3940253	5.3388615
mitocheck	Prometaphase	1.0	-1.2151576	5.885721
mitocheck	Prometaphase	1.0	-2.9754512	5.1794486
mitocheck	Prometaphase	1.0	-2.772043	4.9445543
mitocheck	Prometaphase	1.0	-2.8874571	5.6805587
mitocheck	Prometaphase	1.0	1.4571654	3.8697786
mitocheck	Prometaphase	1.0	0.47812626	4.642828
mitocheck	Prometaphase	1.0	-1.4443591	3.3380187
mitocheck	Prometaphase	1.0	-2.2561712	5.1497736
mitocheck	Prometaphase	1.0	-1.3291067	4.240414
mitocheck	Prometaphase	1.0	-0.9699486	4.2298894
mitocheck	Prometaphase	1.0	-1.6540221	4.877017
mitocheck	Prometaphase	1.0	-2.007714	2.8718755
mitocheck	Prometaphase	1.0	-1.0901513	5.121318
mitocheck	Prometaphase	1.0	-0.6566094	5.7902727
mitocheck	Prometaphase	1.0	-1.5033039	4.9677277
mitocheck	Prometaphase	1.0	-1.2716852	5.677918
mitocheck	Prometaphase	1.0	0.5498171	4.940246
mitocheck	Prometaphase	1.0	-0.019460542	2.4531126
mitocheck	Prometaphase	1.0	0.65552425	1.3804564
mitocheck	Prometaphase	1.0	-0.9147874	5.091638
mitocheck	Prometaphase	1.0	-2.8674054	3.479284
mitocheck	Prometaphase	1.0	1.4482459	3.4306185
mitocheck	Prometaphase	1.0	-1.593292	5.2382526
mitocheck	Prometaphase	1.0	-1.1010273	5.2876024
mitocheck	Prometaphase	1.0	2.5958915	3.989645
mitocheck	Prometaphase	1.0	-1.3778775	5.061281
mitocheck	Prometaphase	1.0	2.0111184	4.9130836
mitocheck	Prometaphase	1.0	-1.4775676	6.0536656
mitocheck	Prometaphase	1.0	-1.092111	3.7942066
mitocheck	Prometaphase	1.0	0.67363673	5.6001844
mitocheck	Prometaphase	1.0	1.3986208	0.6866961
mitocheck	Prometaphase	1.0	-2.2747054	2.783524
mitocheck	Prometaphase	1.0	2.8336833	3.0454307
mitocheck	Prometaphase	1.0	0.657982	5.811914
mitocheck	Prometaphase	1.0	0.9158567	2.297096
mitocheck	Prometaphase	1.0	0.57018906	5.2267065
mitocheck	Prometaphase	1.0	-0.011917137	5.168593
mitocheck	Prometaphase	1.0	-1.8851849	2.4179766
mitocheck	Prometaphase	1.0	0.85668033	5.3344774
mitocheck	Prometaphase	1.0	-2.236231	3.2794263
mitocheck	Prometaphase	1.0	-2.4776669	5.580658
mitocheck	Prometaphase	1.0	1.1910805	-0.6948703
mitocheck	Prometaphase	1.0	1.6722819	1.0082071
mitocheck	Prometaphase	1.0	1.5625495	5.1179013
mitocheck	Prometaphase	1.0	-1.0192511	5.686294
mitocheck	Prometaphase	1.0	0.926505	4.4995313
mitocheck	Prometaphase	1.0	-1.725667	4.969832
mitocheck	Prometaphase	1.0	-1.3123901	5.6986456
mitocheck	Prometaphase	1.0	1.8680185	4.5404863
mitocheck	Prometaphase	1.0	-1.0427066	4.4273257
mitocheck	Prometaphase	1.0	1.4187099	5.1347513
mitocheck	Prometaphase	1.0	1.1001226	4.541226
mitocheck	Prometaphase	1.0	-2.3965123	4.152783
mitocheck	Prometaphase	1.0	-1.5287986	2.9180477
mitocheck	Prometaphase	1.0	2.1878731	5.0192156
mitocheck	Prometaphase	1.0	4.7553134	1.8882906
mitocheck	Prometaphase	1.0	1.7900643	1.3931608
mitocheck	Prometaphase	1.0	0.7221508	1.7860544
mitocheck	Prometaphase	1.0	-0.70679975	5.209925
mitocheck	Prometaphase	1.0	1.0709313	4.530028
mitocheck	Prometaphase	1.0	1.8856335	4.6559176
mitocheck	Prometaphase	1.0	-0.3781509	5.201838
mitocheck	Prometaphase	1.0	0.7565646	4.8444357
mitocheck	Prometaphase	1.0	-0.88542783	4.8266172
mitocheck	Prometaphase	1.0	4.835574	1.6468326
mitocheck	Prometaphase	1.0	4.4544673	0.30207986
mitocheck	Prometaphase	1.0	6.8693647	2.094533
mitocheck	Prometaphase	1.0	0.42085043	3.1321907
mitocheck	Prometaphase	1.0	-1.1891749	5.950959
mitocheck	Prometaphase	1.0	-0.026062127	4.384351
mitocheck	Prometaphase	1.0	0.75780094	2.9924777
mitocheck	Prometaphase	1.0	1.2842599	4.654159
mitocheck	Prometaphase	1.0	1.3751463	-0.8419111
mitocheck	Prometaphase	1.0	1.6752408	5.5823126
mitocheck	Prometaphase	1.0	2.8693724	2.014715
mitocheck	Prometaphase	1.0	-1.8071082	2.9858446
mitocheck	Prometaphase	1.0	-1.6136901	4.6227627
mitocheck	Prometaphase	1.0	-1.4107659	3.5627675
mitocheck	Prometaphase	1.0	-0.52140796	4.4708214
mitocheck	Prometaphase	1.0	1.0569485	5.3061547
mitocheck	Prometaphase	1.0	-0.9223653	2.2580655
mitocheck	Prometaphase	1.0	3.226748	4.7608933
mitocheck	Prometaphase	1.0	0.95691633	5.755311
mitocheck	Prometaphase	1.0	3.141182	2.6239328
mitocheck	Prometaphase	1.0	0.7395796	4.715725
mitocheck	Prometaphase	1.0	1.3360373	4.73894
mitocheck	Prometaphase	1.0	0.45594633	4.2775793
mitocheck	Prometaphase	1.0	-1.4501097	3.4937263
mitocheck	Prometaphase	1.0	0.63438565	4.84814
mitocheck	Prometaphase	1.0	-1.5517334	5.1656933
mitocheck	Prometaphase	1.0	0.9929275	3.3295732
mitocheck	Prometaphase	1.0	0.59222513	3.6534786
mitocheck	Prometaphase	1.0	-1.3309009	5.568556
mitocheck	Prometaphase	1.0	-2.4899933	5.290856
mitocheck	Prometaphase	1.0	1.9993393	-0.1514054
mitocheck	Prometaphase	1.0	-0.79803914	4.6575847
mitocheck	Prometaphase	1.0	0.49617726	4.667702
mitocheck	Prometaphase	1.0	0.37971798	5.3991604
mitocheck	Prometaphase	1.0	-0.723244	4.906095
mitocheck	Prometaphase	1.0	-1.028703	5.3851066
mitocheck	Prometaphase	1.0	4.7248316	3.1965017
mitocheck	Prometaphase	1.0	0.6583842	4.4531946
mitocheck	Prometaphase	1.0	0.6660693	5.0182724
mitocheck	Prometaphase	1.0	1.0998317	4.7581034
mitocheck	Prometaphase	1.0	1.4388437	3.9521232
mitocheck	Prometaphase	1.0	-2.223634	5.122426
mitocheck	Prometaphase	1.0	1.2963222	3.7415936
mitocheck	Prometaphase	1.0	-0.94154006	5.2440224
mitocheck	Prometaphase	1.0	1.4051012	0.7893016
mitocheck	Prometaphase	1.0	-1.2348647	5.020918
mitocheck	Prometaphase	1.0	5.6226535	3.6693265
mitocheck	Prometaphase	1.0	4.182734	2.8487613
mitocheck	Prometaphase	1.0	1.3579261	4.488104
mitocheck	Prometaphase	1.0	1.4625851	4.9321256
mitocheck	Prometaphase	1.0	0.068771295	4.670745
mitocheck	Prometaphase	1.0	1.4099004	4.3280864
mitocheck	Prometaphase	1.0	6.704477	3.130264
mitocheck	Prometaphase	1.0	3.0830114	-0.62046456
mitocheck	Prometaphase	1.0	0.029477628	5.1554255
mitocheck	Prometaphase	1.0	1.0055608	3.1508186
mitocheck	Prometaphase	1.0	1.1361619	4.95486
mitocheck	Prometaphase	1.0	-2.2007968	4.6745667
mitocheck	Prometaphase	1.0	0.38722107	2.6472251
mitocheck	Prometaphase	1.0	-1.5651515	5.979456
mitocheck	Prometaphase	1.0	-1.4643164	2.8823707
mitocheck	Prometaphase	1.0	-1.2327662	4.8909974
mitocheck	Prometaphase	1.0	-0.9279737	4.8949304
mitocheck	Prometaphase	1.0	-2.6136348	5.7547584
mitocheck	Prometaphase	1.0	-2.0762124	4.867568
mitocheck	Prometaphase	1.0	-1.3816967	5.3399
mitocheck	Prometaphase	1.0	0.17328018	5.0003643
mitocheck	Prometaphase	1.0	-1.5494684	4.0825167
mitocheck	Prometaphase	1.0	2.4252179	5.3222537
mitocheck	Prometaphase	1.0	-2.042892	6.0438704
mitocheck	Prometaphase	1.0	-1.2573073	5.442023
mitocheck	Prometaphase	1.0	-1.6213659	5.298266
mitocheck	Prometaphase	1.0	-1.5819775	4.926418
mitocheck	Prometaphase	1.0	-1.8335042	5.4212937
mitocheck	Prometaphase	1.0	0.015455234	2.3767552
mitocheck	Prometaphase	1.0	-2.4863393	5.5000663
mitocheck	Prometaphase	1.0	1.1695657	3.662314
mitocheck	Prometaphase	1.0	7.5691934	2.4439137
mitocheck	Prometaphase	1.0	0.41960168	3.5519316
mitocheck	Prometaphase	1.0	2.5826085	3.7917757
mitocheck	Prometaphase	1.0	1.327352	4.352886
mitocheck	Prometaphase	1.0	2.2950168	3.8708084
mitocheck	Prometaphase	1.0	-1.2194692	3.699939
mitocheck	Prometaphase	1.0	1.3981583	3.4834318
mitocheck	Prometaphase	1.0	5.4887156	1.0738986
mitocheck	Prometaphase	1.0	0.45379058	3.0620487
mitocheck	Prometaphase	1.0	1.0752568	5.1145597
mitocheck	Prometaphase	1.0	-0.61703724	5.435576
mitocheck	Prometaphase	1.0	3.1451116	3.6182213
mitocheck	Prometaphase	1.0	3.5508118	3.7820141
mitocheck	Prometaphase	1.0	0.22248833	3.1519969
mitocheck	Prometaphase	1.0	0.40371144	5.2525363
mitocheck	Prometaphase	1.0	1.6009548	4.0989213
mitocheck	Prometaphase	1.0	-1.8517348	2.3558388
mitocheck	Prometaphase	1.0	4.1812572	3.8680146
mitocheck	Prometaphase	1.0	0.63342375	2.307643
mitocheck	Prometaphase	1.0	3.665083	0.86149716
mitocheck	Prometaphase	1.0	0.27915174	2.1735766
mitocheck	Prometaphase	1.0	1.5505257	1.5423919
mitocheck	Prometaphase	1.0	-2.1278527	6.014752
mitocheck	Prometaphase	1.0	0.54418314	4.693615
mitocheck	Prometaphase	1.0	0.44969738	2.4126709
mitocheck	Prometaphase	1.0	-1.3511677	5.0723877
mitocheck	Prometaphase	1.0	1.7105339	4.9740486
mitocheck	Prometaphase	1.0	0.6230018	5.160794
mitocheck	Prometaphase	1.0	0.9720818	4.484094
mitocheck	Prometaphase	1.0	1.9451557	3.2064052
mitocheck	Prometaphase	1.0	1.2390845	5.7036653
mitocheck	Prometaphase	1.0	0.5370286	2.7447114
mitocheck	Prometaphase	1.0	1.361568	2.8685215
mitocheck	Prometaphase	1.0	1.4086983	1.6332793
mitocheck	Prometaphase	1.0	4.1350718	2.4636776
mitocheck	Prometaphase	1.0	1.0984433	4.7032685
mitocheck	Prometaphase	1.0	-0.8724829	4.824966
mitocheck	Prometaphase	1.0	5.8915563	1.2621483
mitocheck	Prometaphase	1.0	-1.0866193	3.2187278
mitocheck	Prometaphase	1.0	1.3584939	2.2536542
mitocheck	Prometaphase	1.0	0.9173324	1.740781
mitocheck	Prometaphase	1.0	1.6924485	4.36506
mitocheck	Prometaphase	1.0	1.3980108	5.1747193
mitocheck	Prometaphase	1.0	2.325606	3.2076263
mitocheck	Prometaphase	1.0	-2.4837162	5.0502324
mitocheck	Prometaphase	1.0	-0.5087633	3.1546307
mitocheck	Prometaphase	1.0	0.78322315	4.057496
mitocheck	Prometaphase	1.0	-0.4405241	3.5233252
mitocheck	Prometaphase	1.0	0.48810014	5.674015
mitocheck	Prometaphase	1.0	-1.0579617	1.4153725
mitocheck	Prometaphase	1.0	-0.0063936915	1.5472827
mitocheck	Prometaphase	1.0	-1.5753586	3.5338237
mitocheck	Prometaphase	1.0	3.8777711	2.6833122
mitocheck	Prometaphase	1.0	4.7833166	-0.13502908
mitocheck	Prometaphase	1.0	0.7915424	5.422142
mitocheck	Prometaphase	1.0	6.841997	3.2488225
mitocheck	Prometaphase	1.0	-0.9170372	3.9456909
mitocheck	Prometaphase	1.0	-1.7455952	3.0869095
mitocheck	Prometaphase	1.0	0.40170336	4.4107347
mitocheck	Prometaphase	1.0	6.036853	4.666738
mitocheck	Prometaphase	1.0	6.1868706	0.87089205
mitocheck	Prometaphase	1.0	-2.836575	3.6270661
mitocheck	Prometaphase	1.0	-1.3189192	5.7243333
mitocheck	Prometaphase	1.0	1.1716522	2.7706876
mitocheck	Prometaphase	1.0	-1.5131681	5.3295813
mitocheck	Prometaphase	1.0	-1.1057714	3.0209439
mitocheck	Prometaphase	1.0	-1.6441913	4.1827645
mitocheck	Prometaphase	1.0	-1.7726108	4.4605985
mitocheck	Prometaphase	1.0	-1.3447424	5.664319
mitocheck	Prometaphase	1.0	-1.6951767	2.8978608
mitocheck	Prometaphase	1.0	-0.8703888	5.755181
mitocheck	Prometaphase	1.0	-1.3006837	5.1479464
mitocheck	Prometaphase	1.0	-1.7858766	4.839835
mitocheck	Prometaphase	1.0	0.34394944	4.8869295
mitocheck	Prometaphase	1.0	-0.82263637	4.529934
mitocheck	Prometaphase	1.0	-0.16875556	5.2867646
mitocheck	Prometaphase	1.0	0.14349087	5.520375
mitocheck	Prometaphase	1.0	0.070098445	4.013532
mitocheck	Prometaphase	1.0	-2.1343293	4.300609
mitocheck	Prometaphase	1.0	1.4987377	4.4737787
mitocheck	Prometaphase	1.0	0.21279147	4.1902275
mitocheck	Prometaphase	1.0	-1.4019027	5.80967
mitocheck	Prometaphase	1.0	-2.475878	5.3472466
mitocheck	Prometaphase	1.0	-1.0371835	5.040254
mitocheck	Prometaphase	1.0	-1.1354088	2.2148612
mitocheck	Prometaphase	1.0	-0.52218914	3.679771
mitocheck	Prometaphase	1.0	1.3480555	4.8209763
mitocheck	Prometaphase	1.0	0.9472575	2.7984173
mitocheck	Prometaphase	1.0	-0.30343103	4.6781955
mitocheck	Prometaphase	1.0	-2.4551024	5.352964
mitocheck	Prometaphase	1.0	-0.99232906	4.346798
mitocheck	Prometaphase	1.0	-1.3777466	4.7828565
mitocheck	Prometaphase	1.0	-2.103507	5.482228
mitocheck	Prometaphase	1.0	0.8312453	2.0805235
mitocheck	Prometaphase	1.0	-0.7643641	4.815003
mitocheck	Prometaphase	1.0	-1.3164641	5.2425537
mitocheck	Prometaphase	1.0	-0.81808424	5.6178913
mitocheck	Prometaphase	1.0	-0.427503	2.2233546
mitocheck	Prometaphase	1.0	-1.2220289	5.412458
mitocheck	Prometaphase	1.0	0.7346132	5.4714565
mitocheck	Prometaphase	1.0	-2.1928499	5.9439692
mitocheck	Prometaphase	1.0	0.4411398	4.47861
mitocheck	Prometaphase	1.0	-0.72035414	5.3968635
mitocheck	Prometaphase	1.0	-1.7350379	5.9687366
mitocheck	Prometaphase	1.0	-1.8330649	4.0024357
mitocheck	Prometaphase	1.0	1.7170888	4.7124743
mitocheck	Prometaphase	1.0	-1.052765	5.9861417
mitocheck	Prometaphase	1.0	-2.3663993	4.454117
mitocheck	Prometaphase	1.0	-0.50077665	2.9086838
mitocheck	Prometaphase	1.0	0.0950033	4.5441036
mitocheck	Prometaphase	1.0	0.28221792	4.1796813
mitocheck	Prometaphase	1.0	-1.2033087	5.9175763
mitocheck	Prometaphase	1.0	0.7265579	5.1235948
mitocheck	Prometaphase	1.0	-0.5749757	5.133555
mitocheck	Prometaphase	1.0	-1.4244182	5.9760036
mitocheck	Prometaphase	1.0	0.47975457	2.4657412
mitocheck	Prometaphase	1.0	-1.3533702	4.3483725
mitocheck	Prometaphase	1.0	-2.421329	5.3916097
mitocheck	Prometaphase	1.0	1.8400614	5.4875627
mitocheck	Prometaphase	1.0	0.57613695	4.5222716
mitocheck	Prometaphase	1.0	1.6777496	3.6317902
mitocheck	Prometaphase	1.0	-1.5287989	4.238182
mitocheck	Prometaphase	1.0	-0.6814233	5.23406
mitocheck	Prometaphase	1.0	-0.027467862	5.566629
mitocheck	Prometaphase	1.0	-0.1857941	1.5952171
mitocheck	Prometaphase	1.0	-1.7769958	5.413112
mitocheck	Prometaphase	1.0	-1.1703541	4.763432
mitocheck	Prometaphase	1.0	-2.0423887	4.915604
mitocheck	Prometaphase	1.0	-1.9846528	4.9571433
mitocheck	Prometaphase	1.0	-0.7232919	4.124448
mitocheck	Prometaphase	1.0	0.5805581	2.7533114
mitocheck	Prometaphase	1.0	-0.5708519	4.780244
mitocheck	Prometaphase	1.0	-2.7972655	5.101456
mitocheck	Prometaphase	1.0	1.6689345	3.790326
mitocheck	Prometaphase	1.0	-1.3310493	5.236064
mitocheck	Prometaphase	1.0	-1.8635622	4.431725
mitocheck	Prometaphase	1.0	1.6174989	3.125515
mitocheck	Prometaphase	1.0	-1.7623943	5.793253
mitocheck	Prometaphase	1.0	0.1740069	2.1070101
mitocheck	Prometaphase	1.0	-2.7589896	5.708915
mitocheck	Prometaphase	1.0	1.528733	3.6970334
mitocheck	Prometaphase	1.0	1.3531077	0.25122407
mitocheck	Prometaphase	1.0	-2.286719	5.929031
mitocheck	Prometaphase	1.0	-1.7517534	3.992183
mitocheck	Prometaphase	1.0	-2.0292385	4.2543077
mitocheck	Prometaphase	1.0	4.511529	-1.7165651
mitocheck	Prometaphase	1.0	-0.4726645	4.0507
mitocheck	Prometaphase	1.0	1.5260663	5.017754
mitocheck	Prometaphase	1.0	1.5445921	3.8144763
mitocheck	Prometaphase	1.0	-1.0444329	3.480979
mitocheck	Grape	1.0	2.0489526	4.658116
mitocheck	Grape	1.0	6.883722	2.269457
mitocheck	Grape	1.0	6.2065997	1.1729983
mitocheck	Grape	1.0	0.6729132	5.725396
mitocheck	Grape	1.0	5.1281443	4.467448
mitocheck	Grape	1.0	4.235664	2.4736874
mitocheck	Grape	1.0	2.2986414	4.98921
mitocheck	Grape	1.0	6.619067	4.616092
mitocheck	Grape	1.0	1.7109562	4.977691
mitocheck	Grape	1.0	3.8708668	3.9963584
mitocheck	Grape	1.0	2.9837067	5.495871
mitocheck	Grape	1.0	9.27572	3.665201
mitocheck	Grape	1.0	6.253319	3.2917764
mitocheck	Grape	1.0	7.7254252	3.261512
mitocheck	Grape	1.0	3.8283768	3.2293074
mitocheck	Grape	1.0	9.410876	3.3171651
mitocheck	Grape	1.0	4.3535995	2.3663194
mitocheck	Grape	1.0	3.2955956	2.4366465
mitocheck	Grape	1.0	7.3923397	4.295429
mitocheck	Grape	1.0	7.344207	4.3626223
mitocheck	Grape	1.0	8.972924	2.248267
mitocheck	Grape	1.0	7.1368794	0.5659182
mitocheck	Grape	1.0	2.1524427	5.3005223
mitocheck	Grape	1.0	9.242118	3.5534847
mitocheck	Grape	1.0	9.861973	3.0545225
mitocheck	Grape	1.0	4.1136985	4.9539847
mitocheck	Grape	1.0	6.4155045	1.8772041
mitocheck	Grape	1.0	2.446523	5.0381966
mitocheck	Grape	1.0	6.6034145	1.3724189
mitocheck	Grape	1.0	3.4740672	5.282916
mitocheck	Grape	1.0	6.7259946	3.7303927
mitocheck	Grape	1.0	8.897464	2.3141742
mitocheck	Grape	1.0	7.7003727	3.0902183
mitocheck	Grape	1.0	3.4897544	5.366873
mitocheck	Grape	1.0	9.633796	2.9440718
mitocheck	Grape	1.0	8.223604	0.17608787
mitocheck	Grape	1.0	2.6279101	4.187746
mitocheck	Grape	1.0	1.3737265	5.8868775
mitocheck	Grape	1.0	8.069006	1.8298844
mitocheck	Grape	1.0	1.3658235	4.1553516
mitocheck	Grape	1.0	7.0060477	4.4637694
mitocheck	Grape	1.0	1.624728	5.467836
mitocheck	Grape	1.0	4.6158485	4.186358
mitocheck	Grape	1.0	8.7031975	1.928868
mitocheck	Grape	1.0	2.5790384	5.744155
mitocheck	Grape	1.0	3.0686023	4.7499247
mitocheck	Grape	1.0	8.438302	3.5607126
mitocheck	Grape	1.0	1.0331218	2.5265005
mitocheck	Grape	1.0	2.6491997	5.6540756
mitocheck	Grape	1.0	6.571862	3.8460336
mitocheck	Grape	1.0	3.5759044	4.5929723
mitocheck	Grape	1.0	9.720467	1.787007
mitocheck	Grape	1.0	2.0439348	5.013682
mitocheck	Grape	1.0	2.856235	4.371717
mitocheck	Grape	1.0	6.76898	4.10838
mitocheck	Grape	1.0	2.7662303	4.6712556
mitocheck	Grape	1.0	7.4689307	-1.4019474
mitocheck	Grape	1.0	4.232464	4.4425464
mitocheck	Grape	1.0	4.035448	4.1988983
mitocheck	Grape	1.0	7.610224	2.394668
mitocheck	Grape	1.0	9.696859	3.5606518
mitocheck	Grape	1.0	3.0164516	5.5136495
mitocheck	Grape	1.0	-0.7843157	3.8303227
mitocheck	Grape	1.0	11.451324	2.812869
mitocheck	Grape	1.0	6.310378	1.3559396
mitocheck	Grape	1.0	6.8821635	3.657448
mitocheck	Grape	1.0	3.302149	4.756904
mitocheck	Grape	1.0	3.1592264	5.4054174
mitocheck	Grape	1.0	7.7890534	3.8730798
mitocheck	Grape	1.0	9.199779	2.608815
mitocheck	Grape	1.0	7.0994263	2.0724106
mitocheck	Grape	1.0	3.761331	4.074093
mitocheck	Grape	1.0	7.49769	4.2590394
mitocheck	Grape	1.0	10.292121	2.4607217
mitocheck	Interphase	1.0	-1.6080452	0.7115356
